# header_lines : 148
#
# ------------------------------------------------------------->>>>
# DATA SET NAME
#
# dataset_name: ch4_opw_surface-flask_1_ccgg_event
#
# ------------------------------------------------------------->>>>
# DESCRIPTION
#
# dataset_description: Atmospheric Methane Dry Air Mole Fractions from the NOAA GML Carbon Cycle Cooperative Global Air Sampling Network, 1983-2022
#
# ------------------------------------------------------------->>>>
# CITATION
#
# dataset_citation: Lan, X., J.W. Mund, A.M. Crotwell, M.J. Crotwell, E. Moglia,  M. Madronich, D. Neff and K.W. Thoning (2023), Atmospheric Methane Dry Air Mole Fractions from the NOAA GML Carbon Cycle Cooperative Global Air Sampling Network,  1983-2022, Version: 2023-08-28, https://doi.org/10.15138/VNCZ-M766
#
# ------------------------------------------------------------->>>>
# FAIR USE POLICY
#
# dataset_fair_use: These data are made freely available to the public and the scientific community in the belief that their wide dissemination will lead to greater understanding and new scientific insights. To ensure that GML receives fair credit for their work please include relevant citation text in publications. We encourage users to contact the data providers, who can provide detailed information about the measurements and scientific insight.  In cases where the data are central to a publication, coauthorship for data providers may be appropriate. 
#
# ------------------------------------------------------------->>>>
# WARNING
#
# dataset_warning: Every effort is made to produce the most accurate and precise measurements possible.  However, we reserve the right to make corrections to the data based on recalibration of standard gases or for other reasons deemed scientifically justified.  We are not responsible for results and conclusions based on use of these data without regard to this warning.
#
# ------------------------------------------------------------->>>>
# GLOBAL ATTRIBUTES
#
# site_code : OPW
# site_name : Olympic Peninsula, Washington
# site_country : United States
# site_country_flag : https://gml.noaa.gov/webdata/ccgg/ObsPack/images/flags/UNST0001.GIF
# site_latitude : 48.2997
# site_longitude : -124.6276
# site_elevation : 486.0
# site_elevation_unit : masl
# site_position_comment : This is the nominal location of the site. The sampling location at many sites has changed over time, and we report here the most recent nominal location. The actual sampling location for each observation is not necessarily the site location. The sampling locations for each observation are reported in the latitude, longitude, and altitude variables.
# site_utc2lst : -8.0
# site_utc2lst_comment : Add 'site_utc2lst' hours to convert a time stamp in UTC (Coordinated Universal Time) to LST (Local Standard Time).
# dataset_creation_date : 2023-08-28T15:12:28.852086
# dataset_num : 300
# dataset_name : ch4_opw_surface-flask_1_ccgg_event
# dataset_parameter : ch4
# dataset_parameter_name : Methane
# dataset_parameter_industrial_name : Methane
# dataset_project : surface-flask
# dataset_platform : fixed
# dataset_selection : event
# dataset_selection_tag : event
# dataset_comment : For more information about these data, please see https://gml.noaa.gov/aftp/data/trace_gases/ch4/flask/README_ch4_surface-flask_ccgg.html
# dataset_calibration_scale : CH4_X2004A
# dataset_start_date : 1984-11-06T22:00:00Z
# dataset_stop_date : 1990-05-30T04:10:00Z
# dataset_usage_description : Please cite the product's citation when using data from this dataset. Relevant literature references for this dataset are listed below for convenience.
# dataset_provider_license : These data were produced by NOAA and are not subject to copyright protection in the United States. NOAA waives any potential copyright and related rights in these data worldwide through the Creative Commons Zero 1.0 Universal Public Domain Dedication (CC0-1.0).
# dataset_reference_total_listed : 1
# dataset_reference_1_name : Dlugokencky, E. J., L. P. Steele, P. M. Lang and K. A. Masarie, (1994), The growth rate and distribution of atmospheric methane, Journal of Geophysical Research, 99, D8, 17, doi:10.1029/94JD01245.
# dataset_contribution : These data are provided by NOAA. Principal investigators include Xin Lan (NOAA).
# lab_total_listed : 1
# lab_1_number : 1
# lab_1_abbr : NOAA
# lab_1_name : NOAA Global Monitoring Laboratory
# lab_1_address1 : 325 Broadway
# lab_1_address2 : NOAA R/GML-1
# lab_1_address3 : Boulder, CO 80305-3328
# lab_1_country : United States
# lab_1_url : https://gml.noaa.gov/ccgg/
# lab_1_parameter : Lab has contributed measurements for: ch4
# lab_1_country_flag : https://gml.noaa.gov/webdata/ccgg/ObsPack/images/flags/UNST0001.GIF
# lab_1_logo : https://gml.noaa.gov/webdata/ccgg/ObsPack/images/logos/noaa_medium.png
# lab_1_ongoing_atmospheric_air_comparison : T
# provider_total_listed : 1
# provider_1_name : Xin Lan
# provider_1_address1 : NOAA GML
# provider_1_address2 : 325 Broadway R/GML-1
# provider_1_address3 : Boulder, CO 80305-3328
# provider_1_country : United States
# provider_1_affiliation : National Oceanic and Atmospheric Administration
# provider_1_email : Xin.Lan@noaa.gov
# provider_1_parameter : Provider has contributed measurements for: ch4
# ------------------------------------------------------------->>>>
# VARIABLE ATTRIBUTES
#
# site_code:long_name : site_name_abbreviation.
# site_code:comment : Site code is an abbreviation for the sampling site name.
# time_components:_FillValue : -9
# time_components:long_name : integer_components_of_UTC_date/time
# time_components:order : year, month, day, hour, minute, second
# time_components:comment : Calendar time components as integers. Times and dates are UTC. Time-averaged values are reported at the start of the averaging interval.
# datetime:long_name : air_sample_date_and_time_in_UTC
# datetime:comment : Air sample date and time in UTC ISO 8601 format. Time-averaged values are reported at the start of the averaging interval.
# time_decimal:_FillValue : -999.999
# time_decimal:long_name : sample_decimal_year_in_UTC
# time_decimal:comment : decimal year in UTC. Time-averaged values are reported at the start of the averaging interval.
# air_sample_container_id:long_name : Air_Sample_Container_ID
# air_sample_container_id:comment : ID of air sample container. See provider_comment if available.
# value:_FillValue : -999.999
# value:long_name : measured_mole_fraction_of_trace_gas_in_dry_air
# value:units : nanomol mol-1
# value:comment : Mole fraction reported in units of nanomol mol-1 (10-9 mol per mol of dry air); abbreviated as ppb (parts per billion).
# value:scale_comment : CH4_X2004A
# value_unc:_FillValue : -999.999
# value_unc:long_name : estimated_uncertainty_in_reported_value
# value_unc:units : nanomol mol-1
# value_unc:comment : This is the estimated uncertainty of the reported value. See provider_comment if available.
# latitude:_FillValue : -999.999
# latitude:standard_name : latitude
# latitude:long_name : sample_latitude_in_decimal_degrees
# latitude:units : degrees_north
# latitude:comment : Latitude at which air sample was collected.
# longitude:_FillValue : -999.999
# longitude:standard_name : longitude
# longitude:long_name : sample_longitude_in_decimal_degrees
# longitude:units : degrees_east
# longitude:comment : Longitude at which air sample was collected using a range of -180 degrees to +180 degrees.
# altitude:_FillValue : -999.999
# altitude:standard_name : altitude
# altitude:long_name : sample_altitude_in_meters_above_sea_level
# altitude:units : m
# altitude:comment : Altitude (in meters above sea level). See provider_comment if available.
# altitude:provider_comment : Altitude for this dataset is the sum of surface elevation (masl) and sample intake height (magl).
# elevation:_FillValue : -999.999
# elevation:standard_name : elevation
# elevation:long_name : surface_elevation_in_meters_above_sea_level
# elevation:units : m
# elevation:comment : Surface elevation in meters above sea level. See provider_comment if available.
# intake_height:_FillValue : -999.999
# intake_height:long_name : sample_intake_height_in_meters_above_ground_level
# intake_height:units : m
# intake_height:comment : Sample intake height in meters above ground level (magl). See provider_comment if available.
# method:long_name : air_sample_collection_method
# method:comment : Air sample collection method. See provider_comment if available.
# method:provider_comment : A single-character code is used to identify the sample collection method. The codes are: P - Sample collected using a portable, battery powered pumping unit. Two flasks are connected in series, flushed with air, and then pressurized to 1.2 - 1.5 times ambient pressure. D - Similar to P but the air passes through a condenser cooled to about 5 deg C to partially dry the sample. G - Similar to D but with a gold-plated condenser. T - Evacuated flask filled by opening an O-ring sealed stopcock. S - Flasks filled at NOAA GML observatories by sampling air from the in situ CO2 measurement air intake system. N - Before 1981, flasks filled using a hand-held aspirator bulb. After 1981, flasks filled using a pump different from those used in method P, D, or G. F - Five liter evacuated flasks filled by opening a ground glass, greased stopcock
# event_number:long_name : Unique_Air_Sample_Event_Number
# event_number:comment : Identifies each discrete air sample collected at some time and location with a unique sample event number.  The event number (reported as a string) can be used to relate measurements of different trace gases and isotopes from the same sample.
# instrument:long_name : instrument_ID_to_detect_atmospheric_parameter
# instrument:comment : Instrument ID used to detect atmospheric parameter. See provider_comment if available.
# analysis_datetime:long_name : air_sample_measurement_date_and_time_in_LT
# analysis_datetime:comment : Air sample measurement date and time in LT. See provider_comment if available.
# qcflag:long_name : quality_control_flag
# qcflag:comment : This quality control flag is provided by the contributing PIs. See provider_comment if available.
# qcflag:provider_comment : This is the NOAA 3-character quality control flag.  Column 1 is the REJECTION flag. An alphanumeric other than a period (.) in the FIRST column indicates a sample with obvious problems during collection or analysis. This measurement should not be interpreted. Column 2 is the SELECTION flag. An alphanumeric other than a period (.) in the SECOND column indicates a sample that is likely valid but does not meet selection criteria determined by the goals of a particular investigation. For example, it might not have been obtained during 'background' conditions.  Column 3 is the INFORMATION flag. An alphanumeric other than a period (.) in the THIRD column provides additional information about the collection or analysis of the sample. A P in the 3rd column of the QC flag indicates the measurement result is preliminary and has not yet been carefully examined by the PI.  The P flag is removed once the quality of the measurement has been determined.
#
# VARIABLE ORDER
#
site_code year month day hour minute second datetime time_decimal air_sample_container_id value value_unc latitude longitude altitude elevation intake_height method event_number instrument analysis_datetime qcflag
OPW 1984 11 6 22 0 0 1984-11-06T22:00:00Z 1984.8494990892532 3078-83 1724.09 2.33 48.2997 -124.6276 488.0 486.0 2.0 T 97832 C2 1984-12-04T16:05:00 ...
OPW 1984 11 6 22 0 0 1984-11-06T22:00:00Z 1984.8494990892532 3078-83 1721.92 2.33 48.2997 -124.6276 488.0 486.0 2.0 T 97832 C2 1984-12-04T16:45:00 ...
OPW 1984 11 6 23 5 0 1984-11-06T23:05:00Z 1984.8496224195508 3022-83 1724.86 2.33 48.2997 -124.6276 488.0 486.0 2.0 T 97834 C2 1984-12-04T15:46:00 ...
OPW 1984 11 6 23 5 0 1984-11-06T23:05:00Z 1984.8496224195508 3022-83 1724.84 2.33 48.2997 -124.6276 488.0 486.0 2.0 T 97834 C2 1984-12-04T16:25:00 ...
OPW 1985 4 18 1 22 0 1985-04-18T01:22:00Z 1985.2933066971082 3102-83 1737.6 2.33 48.2997 -124.6276 488.0 486.0 2.0 T 97841 C2 1985-05-01T10:22:00 ...
OPW 1985 4 18 1 22 0 1985-04-18T01:22:00Z 1985.2933066971082 3102-83 1733.71 2.33 48.2997 -124.6276 488.0 486.0 2.0 T 97841 C2 1985-05-01T11:01:00 ...
OPW 1985 5 15 2 0 0 1985-05-15T02:00:00Z 1985.3673515981736 3044-82 1745.67 2.33 48.2997 -124.6276 488.0 486.0 2.0 T 97845 C2 1985-05-22T08:58:00 ...
OPW 1985 5 15 2 0 0 1985-05-15T02:00:00Z 1985.3673515981736 3044-82 1747.73 2.33 48.2997 -124.6276 488.0 486.0 2.0 T 97845 C2 1985-05-22T09:38:00 ...
OPW 1985 9 6 19 45 0 1985-09-06T19:45:00Z 1985.6817066210047 3080-84 1739.4 1.97 48.2997 -124.6276 488.0 486.0 2.0 T 97847 C3 1985-09-23T11:46:00 ...
OPW 1985 9 6 19 45 0 1985-09-06T19:45:00Z 1985.6817066210047 3080-84 1739.44 1.97 48.2997 -124.6276 488.0 486.0 2.0 T 97847 C3 1985-09-23T12:30:00 ...
OPW 1985 9 6 20 15 0 1985-09-06T20:15:00Z 1985.6817636986302 3062-84 1739.34 1.97 48.2997 -124.6276 488.0 486.0 2.0 T 97849 C3 1985-09-23T11:24:00 ...
OPW 1985 9 6 20 15 0 1985-09-06T20:15:00Z 1985.6817636986302 3062-84 1738.59 1.97 48.2997 -124.6276 488.0 486.0 2.0 T 97849 C3 1985-09-23T12:08:00 ...
OPW 1985 11 6 19 30 0 1985-11-06T19:30:00Z 1985.848801369863 3090-84 1731.63 1.97 48.2997 -124.6276 488.0 486.0 2.0 T 97851 C3 1985-11-13T09:45:00 ...
OPW 1985 11 6 19 30 0 1985-11-06T19:30:00Z 1985.848801369863 3090-84 1731.15 1.97 48.2997 -124.6276 488.0 486.0 2.0 T 97851 C3 1985-11-13T10:30:00 ...
OPW 1985 11 6 20 30 0 1985-11-06T20:30:00Z 1985.848915525114 3028-85 1734.0 1.97 48.2997 -124.6276 488.0 486.0 2.0 T 97853 C3 1985-11-13T09:23:00 ...
OPW 1985 11 6 20 30 0 1985-11-06T20:30:00Z 1985.848915525114 3028-85 1735.21 1.97 48.2997 -124.6276 488.0 486.0 2.0 T 97853 C3 1985-11-13T10:07:00 ...
OPW 1986 1 28 23 0 0 1986-01-28T23:00:00Z 1986.076598173516 3014-85 1733.25 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97857 C4 1986-02-13T08:51:00 ...
OPW 1986 1 28 23 0 0 1986-01-28T23:00:00Z 1986.076598173516 3014-85 1733.07 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97857 C4 1986-02-13T09:32:00 ...
OPW 1986 3 25 23 30 0 1986-03-25T23:30:00Z 1986.2300799086759 3074-84 1741.99 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97861 C4 1986-04-14T09:55:00 ...
OPW 1986 3 25 23 30 0 1986-03-25T23:30:00Z 1986.2300799086759 3074-84 1740.2 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97861 C4 1986-04-14T10:36:00 ...
OPW 1986 3 26 0 30 0 1986-03-26T00:30:00Z 1986.230194063927 3077-84 1743.54 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97862 C4 1986-04-14T08:34:00 ...
OPW 1986 3 26 0 30 0 1986-03-26T00:30:00Z 1986.230194063927 3077-84 1741.98 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97862 C4 1986-04-14T09:15:00 ...
OPW 1986 4 3 18 0 0 1986-04-03T18:00:00Z 1986.254109589041 3056-84 1728.3 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97864 C4 1986-04-14T08:14:00 C..
OPW 1986 4 3 18 0 0 1986-04-03T18:00:00Z 1986.254109589041 3056-84 1743.71 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97864 C4 1986-04-14T08:54:00 ...
OPW 1986 4 3 18 0 0 1986-04-03T18:00:00Z 1986.254109589041 3056-84 1746.14 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97864 C4 1986-04-14T09:35:00 ...
OPW 1986 4 9 18 10 0 1986-04-09T18:10:00Z 1986.2705669710806 3056-83 1751.21 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97866 C4 1986-04-20T17:09:00 ...
OPW 1986 4 9 18 10 0 1986-04-09T18:10:00Z 1986.2705669710806 3056-83 1749.27 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97866 C4 1986-04-20T17:50:00 ...
OPW 1986 4 22 15 0 0 1986-04-22T15:00:00Z 1986.3058219178083 3010-83 1768.13 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97868 C4 1986-05-01T10:39:00 ...
OPW 1986 4 22 15 0 0 1986-04-22T15:00:00Z 1986.3058219178083 3010-83 1768.61 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97868 C4 1986-05-01T11:20:00 ...
OPW 1986 4 22 15 45 0 1986-04-22T15:45:00Z 1986.3059075342467 3032-85 1759.05 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97870 C4 1986-05-01T10:59:00 ...
OPW 1986 4 22 15 45 0 1986-04-22T15:45:00Z 1986.3059075342467 3032-85 1761.6 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97870 C4 1986-05-01T11:40:00 ...
OPW 1986 4 29 21 10 0 1986-04-29T21:10:00Z 1986.325703957382 3098-83 1769.21 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97872 C4 1986-05-09T08:07:00 ...
OPW 1986 4 29 21 10 0 1986-04-29T21:10:00Z 1986.325703957382 3098-83 1763.72 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97872 C4 1986-05-09T08:36:00 ...
OPW 1986 5 12 1 40 0 1986-05-12T01:40:00Z 1986.359094368341 3056-84 1760.43 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97876 C4 1986-05-28T13:07:00 ...
OPW 1986 5 12 1 40 0 1986-05-12T01:40:00Z 1986.359094368341 3056-84 1758.39 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97876 C4 1986-05-28T13:36:00 ...
OPW 1986 5 15 18 30 0 1986-05-15T18:30:00Z 1986.3692351598174 3006-85 1751.9 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97880 C4 1986-05-28T13:22:00 ...
OPW 1986 5 15 18 30 0 1986-05-15T18:30:00Z 1986.3692351598174 3006-85 1751.81 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97880 C4 1986-05-28T13:50:00 ...
OPW 1986 6 2 21 0 0 1986-06-02T21:00:00Z 1986.4188356164384 3080-83 1744.93 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97883 C4 1986-07-22T12:46:00 ...
OPW 1986 6 2 21 0 0 1986-06-02T21:00:00Z 1986.4188356164384 3080-83 1747.31 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97883 C4 1986-07-22T13:14:00 ...
OPW 1986 6 13 1 30 0 1986-06-13T01:30:00Z 1986.4467465753426 3020-84 1732.85 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97887 C4 1986-07-22T13:29:00 ...
OPW 1986 6 13 1 30 0 1986-06-13T01:30:00Z 1986.4467465753426 3020-84 1736.77 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97887 C4 1986-07-22T13:57:00 ...
OPW 1986 7 16 18 7 0 1986-07-16T18:07:00Z 1986.539054414003 3008-83 1712.6 4.59 48.2997 -124.6276 488.0 486.0 2.0 T 97889 C4 1986-08-05T18:57:00 ...
